    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.250    0  0 -1  0.250    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.750    0  0 -1  0.750    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.750    0  0 -1  0.750    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.250    0  0 -1  0.250

 43  5  0  7  16
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.250    1  0  0  0.250    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.250    1  0  0  0.250    1  0  0  0.500   -1  0  0  0.500   -1  0  0  0.750    1  0  0  0.750    1  0  0  0.500   -1  0  0  0.500   -1  0  0  0.750    1  0  0  0.750
    0  1  0  0.000    0  1  0  0.000    0  1  0  0.250    0  1  0  0.250    0  1  0  0.500    0  1  0  0.500    0  1  0  0.750    0  1  0  0.750    0  1  0  0.000    0  1  0  0.000    0  1  0  0.250    0  1  0  0.250    0  1  0  0.500    0  1  0  0.500    0  1  0  0.750    0  1  0  0.750
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.250    0  0 -1  0.250    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.750    0  0 -1  0.750    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.750    0  0 -1  0.750    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.250    0  0 -1  0.250

 43  6  0  7  16
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.250   -1  0  0  0.250    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.250   -1  0  0  0.250    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.750   -1  0  0  0.750    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.750   -1  0  0  0.750
    0  1  0  0.000    0  1  0  0.000    0  1  0  0.750    0  1  0  0.750    0  1  0  0.500    0  1  0  0.500    0  1  0  0.250    0  1  0  0.250    0  1  0  0.000    0  1  0  0.000    0  1  0  0.750    0  1  0  0.750    0  1  0  0.500    0  1  0  0.500    0  1  0  0.250    0  1  0  0.250
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.250    0  0  1  0.250    0  0  1  0.500    0  0 -1  0.500    0  0 -1  0.750    0  0  1  0.750    0  0  1  0.500    0  0 -1  0.500    0  0 -1  0.750    0  0  1  0.750    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.250    0  0  1  0.250

 44  1  0 13   8
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0  1  0  0.500    0 -1  0  0.500    0 -1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0  1  0.000    0  0  1  0.000    0  0  1  0.000    0  0  1  0.500    0  0  1  0.500    0  0  1  0.500    0  0  1  0.500

 44  2  0 13   8
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000    1  0  0  0.500   -1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.500    0 -1  0  0.500
    0  0  1  0.000    0  0  1  0.000    0  0  1  0.000    0  0  1  0.000    0  0  1  0.500    0  0  1  0.500    0  0  1  0.500    0  0  1  0.500

 44  3  0 13   8
    1  0  0  0.000    1  0  0  0.000    1  0  0  0.000    1  0  0  0.000    1  0  0  0.500    1  0  0  0.500    1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.500    0 -1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0  1  0.500    0  0 -1  0.500    0  0 -1  0.500    0  0  1  0.500

 44  4  0 13   8
    1  0  0  0.000    1  0  0  0.000    1  0  0  0.000    1  0  0  0.000    1  0  0  0.500    1  0  0  0.500    1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0  1  0  0.500    0 -1  0  0.500    0 -1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.500    0  0 -1  0.500

 44  5  0 13   8
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000    1  0  0  0.500   -1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0  1  0  0.000    0  1  0  0.000    0  1  0  0.000    0  1  0  0.500    0  1  0  0.500    0  1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.500    0  0 -1  0.500

 44  6  0 13   8
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0  1  0  0.000    0  1  0  0.000    0  1  0  0.000    0  1  0  0.500    0  1  0  0.500    0  1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0  1  0.500    0  0 -1  0.500    0  0 -1  0.500    0  0  1  0.500

 45  1  0 13   8
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.500    0  1  0  0.500    0  1  0  0.500    0 -1  0  0.500    0 -1  0  0.000    0  1  0  0.000
    0  0  1  0.000    0  0  1  0.000    0  0  1  0.000    0  0  1  0.000    0  0  1  0.500    0  0  1  0.500    0  0  1  0.500    0  0  1  0.500

 45  2  0 13   8
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.500    1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500   -1  0  0  0.000    1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0  1  0.000    0  0  1  0.000    0  0  1  0.000    0  0  1  0.500    0  0  1  0.500    0  0  1  0.500    0  0  1  0.500

 45  3  0 13   8
    1  0  0  0.000    1  0  0  0.000    1  0  0  0.000    1  0  0  0.000    1  0  0  0.500    1  0  0  0.500    1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.500    0  0  1  0.500    0  0  1  0.500    0  0 -1  0.500    0  0 -1  0.000    0  0  1  0.000

 45  4  0 13   8
    1  0  0  0.000    1  0  0  0.000    1  0  0  0.000    1  0  0  0.000    1  0  0  0.500    1  0  0  0.500    1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.500    0  1  0  0.500    0  1  0  0.500    0 -1  0  0.500    0 -1  0  0.000    0  1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.000    0  0 -1  0.000

 45  5  0 13   8
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.500    1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500   -1  0  0  0.000    1  0  0  0.000
    0  1  0  0.000    0  1  0  0.000    0  1  0  0.000    0  1  0  0.000    0  1  0  0.500    0  1  0  0.500    0  1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.000    0  0 -1  0.000

 45  6  0 13   8
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0  1  0  0.000    0  1  0  0.000    0  1  0  0.000    0  1  0  0.500    0  1  0  0.500    0  1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.500    0  0  1  0.500    0  0  1  0.500    0  0 -1  0.500    0  0 -1  0.000    0  0  1  0.000

 46  1  0 13   8
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0  1  0  0.500    0 -1  0  0.500    0 -1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0  1  0.000    0  0  1  0.000    0  0  1  0.000    0  0  1  0.500    0  0  1  0.500    0  0  1  0.500    0  0  1  0.500

 46  2  0 13   8
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000    1  0  0  0.500   -1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0  1  0.000    0  0  1  0.000    0  0  1  0.000    0  0  1  0.500    0  0  1  0.500    0  0  1  0.500    0  0  1  0.500

 46  3  0 13   8
    1  0  0  0.000    1  0  0  0.000    1  0  0  0.000    1  0  0  0.000    1  0  0  0.500    1  0  0  0.500    1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0  1  0.500    0  0 -1  0.500    0  0 -1  0.500    0  0  1  0.500

 46  4  0 13   8
    1  0  0  0.000    1  0  0  0.000    1  0  0  0.000    1  0  0  0.000    1  0  0  0.500    1  0  0  0.500    1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0  1  0  0.500    0 -1  0  0.500    0 -1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.000    0  0 -1  0.000

 46  5  0 13   8
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000    1  0  0  0.500   -1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0  1  0  0.000    0  1  0  0.000    0  1  0  0.000    0  1  0  0.500    0  1  0  0.500    0  1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.000    0  0 -1  0.000

 46  6  0 13   8
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0  1  0  0.000    0  1  0  0.000    0  1  0  0.000    0  1  0  0.500    0  1  0  0.500    0  1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0  1  0.500    0  0 -1  0.500    0  0 -1  0.500    0  0  1  0.500

 47  1  1  0   4
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000

 47  2  1  0   4
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000

 47  3  1  0   4
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.000

 47  4  1  0   4
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000

 47  5  1  0   4
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000

 47  6  1  0   4
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.000

 48  1  0  0   8
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.500    1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.500    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0 -1  0.500    0  0 -1  0.500    0  0  1  0.500    0  0  1  0.500

 48  2  1  0   4
    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500    1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.500    0  1  0  0.000    0 -1  0  0.500
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.500

 48  3  0  0   8
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.500    0  1  0  0.500    0  1  0  0.500    0 -1  0  0.500
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0 -1  0.500    0  0 -1  0.500    0  0  1  0.500    0  0  1  0.500

 48  4  1  0   4
    1  0  0  0.000   -1  0  0  0.500    1  0  0  0.000   -1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.500    0 -1  0  0.500    0  1  0  0.000
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.500

 48  5  0  0   8
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.500    0  1  0  0.500    0  1  0  0.500    0 -1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.500    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.500

 48  6  1  0   4
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.500    0 -1  0  0.500    0  1  0  0.000
    0  0  1  0.000    0  0 -1  0.500    0  0  1  0.000    0  0 -1  0.500

 48  7  0  0   8
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.500    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.500    0  0  1  0.500    0  0  1  0.500    0  0 -1  0.500

 48  8  1  0   4
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.500    0  1  0  0.000    0 -1  0  0.500
    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.500    0  0  1  0.000

 48  9  0  0   8
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0 -1  0  0.500    0 -1  0  0.500    0  1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.500    0  0  1  0.500    0  0  1  0.500    0  0 -1  0.500

 48 10  1  0   4
    1  0  0  0.000   -1  0  0  0.500    1  0  0  0.000   -1  0  0  0.500
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.500    0 -1  0  0.500
    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.500    0  0  1  0.000

 48 11  0  0   8
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.500    1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0 -1  0  0.500    0 -1  0  0.500    0  1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.500    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.500

 48 12  1  0   4
    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500    1  0  0  0.000
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.500    0 -1  0  0.500
    0  0  1  0.000    0  0 -1  0.500    0  0  1  0.000    0  0 -1  0.500

 49  1  1  0   4
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.500

 49  2  1  0   4
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.500

 49  3  1  0   4
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.000

 49  4  1  0   4
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000

 49  5  1  0   4
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.500    0 -1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000

 49  6  1  0   4
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.500    0 -1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.000

 50  1  0  0   8
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.500    1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.500    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0  1  0.000

 50  2  1  0   4
    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500    1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.500    0  1  0  0.000    0 -1  0  0.500
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000

 50  3  0  0   8
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.500    0  1  0  0.500    0  1  0  0.500    0 -1  0  0.500
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0  1  0.000

 50  4  1  0   4
    1  0  0  0.000   -1  0  0  0.500    1  0  0  0.000   -1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.500    0 -1  0  0.500    0  1  0  0.000
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000

 50  5  0  0   8
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000    1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.500    0  1  0  0.500    0  1  0  0.500    0 -1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.500    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.500

 50  6  1  0   4
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.500    0 -1  0  0.500    0  1  0  0.000
    0  0  1  0.000    0  0 -1  0.500    0  0  1  0.000    0  0 -1  0.500

 50  7  0  0   8
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000    1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.500    0  1  0  0.500    0 -1  0  0.500    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.500    0  0  1  0.500    0  0  1  0.500    0  0 -1  0.500

 50  8  1  0   4
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.500    0  1  0  0.500    0 -1  0  0.000
    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.000    0  0  1  0.500

 50  9  0  0   8
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500    1  0  0  0.500
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0  1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.500    0  0  1  0.500    0  0  1  0.500    0  0 -1  0.500

 50 10  1  0   4
    1  0  0  0.000   -1  0  0  0.500    1  0  0  0.000   -1  0  0  0.500
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.500    0  0  1  0.000

 50 11  0  0   8
    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.500    1  0  0  0.500    1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0  1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.500    0  0  1  0.500    0  0 -1  0.500    0  0  1  0.500

 50 12  1  0   4
    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500    1  0  0  0.000
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0 -1  0.500    0  0  1  0.000    0  0 -1  0.500

 51  1  1  0   4
    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.000    1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000

 51  2  1  0   4
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.500    0 -1  0  0.000    0  1  0  0.500
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.000    0  0 -1  0.000

 51  3  1  0   4
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.500    0 -1  0  0.000    0  1  0  0.500
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.000

 51  4  1  0   4
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.000    0  0  1  0.500

 51  5  1  0   4
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.000   -1  0  0  0.000
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.000    0  0  1  0.500

 51  6  1  0   4
    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.000    1  0  0  0.500
    0  1  0  0.000    0  1  0  0.000    0 -1  0  0.000    0 -1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.000    0  0 -1  0.000

 52  1  1  0   4
    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500    1  0  0  0.000
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.500    0 -1  0  0.500
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.500

 52  2  1  0   4
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.500    0 -1  0  0.500    0  1  0  0.000
    0  0  1  0.000    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.500

 52  3  1  0   4
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.500    0 -1  0  0.500    0  1  0  0.000
    0  0  1  0.000    0  0 -1  0.000    0  0  1  0.500    0  0 -1  0.500

 52  4  1  0   4
    1  0  0  0.000    1  0  0  0.000   -1  0  0  0.500   -1  0  0  0.500
    0  1  0  0.000    0 -1  0  0.000    0  1  0  0.500    0 -1  0  0.500
    0  0  1  0.000    0  0 -1  0.500    0  0 -1  0.500    0  0  1  0.000

 52  5  1  0   4
    1  0  0  0.000   -1  0  0  0.000    1  0  0  0.500   -1  0  0  0.500
